341. I have set myself a ( ) of walking 10,000 steps a day.	target	[名] 目的 的
342. Correct grammar is an important ( ) in essay writing.	element	[名] 要素、成分 元素
343. The ( ) of first-come-first-served is simple and fair.	principle	[名] 原理、原則 主義、信条
344. The sharp rise of Japanese anime's popularity is a global ( ).	phenomenon	[名] 現象
345. Gasses like carbon dioxide increase the temperature in the ( ).	atmosphere	[名] 大気 雰囲気
346. There are several theories about the ( ) of language.	origins	[名] 起源 源
347. According to a philosopher, one's house reflects one's ( ).	personality	[名] 個性、性格
348. You can improve your memory ( ) by using a foreign language.	capacity	[名] 容量、収容能力 潜在能力
349. ( ) from successful businesses can greatly improve the economy.	Profits	[名] 利益 収益、得
350. Under no ( ) should you give anyone your credit card's PIN.	circumstances	[名] 状況、事情 境遇
351. Giving a smile is good ( ) when we meet someone.	manners	[名] 作法 方法、物腰
352. Air pollution is a serious ( ) to children's health.	threat	[名] 脅威 悪い兆し、脅迫
353. The ( ) of the apartment often complain about noise in the building.	residents	[名] 居住者 滞在者
354. Some say happiness lies in ( ).	wealth	[名] 富 資源、富裕
355. Many academic ( ) issue their own journals monthly.	institutions	[名] 機関 協会、施設、制度
356. In some nations, the government ( ) limit the freedom of speech.	authorities	[名] 当局 権威、権限
357. The politician received over 50 percent of all ( ) in the election.	votes	[名] 投票 投票結果、選挙権
358. You will be struck by the natural ( ) on the island.	sights	[名] 光景 名所、見えること、視野、視力
359. The ( ) to push recycling has started to spread throughout the country.	campaign	[名] 運動 軍事行動
360. The Internet was used to raise huge ( ) for the development of spacecraft.	funds	[名] 基金、資金
361. I read many good comments about the restaurant on the ( ).	Web	[名] ウェブ 蜘蛛の巣
362. People believe that the four-leaf clover is a ( ) of good luck.	symbol	[名] 象徴、シンボル 記号、標章
363. A detailed ( ) of the DNA shows that the men are brothers.	analysis	[名] 分析
364. This is a cheap ( ) of the famous brand.	version	[名] 本などの版 解釈
365. Immigrants bring fresh ( ) to any society.	perspectives	[名] 観点、見方 大局観、遠近法
366. Governments must always be prepared for a national ( ).	crisis	[名] 危機
367. Traditional Japanese architecture can stand firm against natural ( ).	disasters	[名] 災害 惨事
368. Professor Foote gave a ( ) on economic science.	lecture	[名] 講義、講演 説教
369. She entered the university to study child ( ).	psychology	[名] 心理学 心理
370. It is said that most languages carry delicate ( ) biases.	gender	[名] 性、性別
371. Japanese people have a ( ) of visiting a shrine on New Year's Day.	custom	[名] 慣習 税関、関税
372. The man finally confessed his guilt in ( ).	court	[名] 裁判所、法廷 裁判、宮廷、中庭
373. Some plants can store water and survive in the ( ).	desert	[名] 砂漠 不毛の地
374. Many farmers are improving their ( ) using living organisms.	soil	[名] 土地、土壌 温床
375. Japan has a little land suitable for ( ).	agriculture	[名] 農業 農学、畜産
376. Some kinds of scientists are focused on researching the marine ( ).	fossils	[名] 化石 時代遅れの人
377. The original role of the library was to store important ( ).	documents	[名] 文書、書類 記事、資料
378. People with a large ( ) may experience more success in the workplace.	vocabulary	[名] 語彙
379. Many people take pride in being called smart or ( ).	intelligent	[形] 聡明な 知能を有する
380. They say that more women than men are ( ) of their health.	conscious	[形] 意識して、気付いて
381. Human brains are ( ) of processing information faster than computers.	capable	[形] 能力がある 有能な
382. ( ) weather forecasts are likely to produce huge economic benefits.	Accurate	[形] 正確な 精密な
383. The ability to vote is considered a ( ) human right.	fundamental	[形] 基本的な 必須の
384. Many companies are making advances in ( ) intelligence.	artificial	[形] 人工の 不自然な
385. He has a ( ) belief in the existence of aliens.	firm	[形] 確固たる 堅固な、安定した
386. The ( ) cost of the project was more than we expected.	overall	[形] 総合的な 全体的な
387. Some seniors are enjoying their ( ) life.	rural	[形] 田舎の、田園の
388. One important ( ) use of parachutes is for dropping cargo.	military	[形] 軍の、軍事用の
389. Germany decided to gradually stop using ( ) energy.	nuclear	[形] 核の、原子力の
390. Generally speaking, every organism has a ( ) clock.	biological	[形] 生物学の
391. The ( ) light in the city is useful for preventing crimes.	constant	[形] 絶え間ない 一定の
392. Many cities are facing the ( ) conditions of air pollution.	severe	[形] 厳しい 猛烈な
393. We process ( ) information in the back of our brains.	visual	[形] 視覚の 目に見える
394. Human activity has an ( ) effect on the natural environment.	enormous	[形] 莫大な 巨大な
395. Online shopping is ( ) for buying things these days.	convenient	[形] 便利な、都合のいい
396. The couple received counseling to deal with their ( ) troubles.	domestic	[形] 家庭の 国内の、動物が飼いならされた
397. The recent economic depression has created ( ) unemployment.	mass	[形] 大規模な、大量の 大衆の
398. ( ) Hollywood movies feature big name actors.	Typical	[形] 典型的な ～に特有の
399. Japanese people can easily travel ( ) if the yen is strong.	overseas	[副] 海外へ
400. A watch is tiny but ( ) useful.	nevertheless	[副] それにもかかわらず
401. The book ( ) that education shapes the society.	demonstrates	［動］ ～を論証する デモをする
402. She knows how to ( ) in a polite manner at a restaurant.	behave	［動］ ふるまう 作動する
403. Zoos offer an opportunity to ( ) children about wild animals.	educate	［動］ ～を教育する ～に教える、～を養う
404. You can ( ) airline tickets online.	purchase	［動］ ～を購入する
405. The doctor ( ) that she eat more meat and eggs.	recommended	［動］ ～を勧める
406. I ( ) that I lost my father's favorite watch.	admitted	［動］ ～をしぶしぶ認める ～の入場・入学などを認める
407. The manager sold the office building to ( ) income for the company.	generate	［動］ ～を生み出す ～を発生させる
408. The scientist ( ) the subject of clean energy in his research.	explored	［動］ ～を調査、探求する ～を探検する
409. The soprano's beautiful voice ( ) the audience.	amazed	［動］ ～をびっくりさせる
410. The baby ( ) part of the letter he was playing with.	tore	［動］ ～を引き裂く 裂ける
411. You should find a lawyer to ( ) the legal problem.	settle	［動］ ～を解決する 移り住む、～を落ち着かせる
412. I cannot ( ) to buy luxurious goods.	afford	［動］ ～を持つ余裕がある ～を与える
413. We ( ) that our new sales plan is better than our old one.	concluded	［動］ ～と結論付ける ～を締めくくる、～を締結する
414. They ( ) their new computer games online.	advertise	［動］ ～を宣伝する 広告を出す
415. You may ( ) unfamiliar things in a new environment.	encounter	［動］ ～に遭遇する ～に出会う
416. The song always ( ) me of the good old days.	reminds	［動］ ～に思い出させる
417. The library is ( ) on the main street.	located	［動］ 位置する ～の位置を探し当てる
418. Many people sent supplies to ( ) disaster victims.	aid	［動］ ～を援助する、助ける
419. A big dog ( ) my leg when I was a child.	bit	［動］ かむ、かみつく 刺す
420. He ( ) packages every day regardless of the weather.	delivers	［動］ ～を配達する （演説・講義）をする、子を産む
421. He ( ) a slight change in her attitude.	perceived	［動］ ～に気付く ～を知覚する、～を理解する
422. We sometimes fail to ( ) the copies from the originals.	distinguish	［動］ ～を区別する
